id_ousias,onoma_ousias
7448,"Liquid Extract From A Mixture (2.5: 2.5: 1) Of Thyme, Wild Thyme, Ribwort Plantain (Der 1:2.9-3.3), Extraction Solvent: Glycerol 85% M/M, Ethanol 96% V/V And Purified Water (1:7.5:31.2 M/M/M)"
7449,"Liquid Extract From A Mixture (4.7:1) Of Matricaria Capitula And Ray Florets (Der 1:4.0-4.5), Extraction Solvents: Ethanol 96% (V/V), Purified Water, Sodium Acetate Trihydrate, Sodium Ascorbate And Sodium Hydroxide"
7450,"Liquid Extract From A Mixture Of Solanum Dulcamara Stem, Marrubium Vulgare Leaf, Aniseed, Wild Thyme And Thyme (1:2.33:3.33:2.33:19) (Der: 1: 6-7), Extraction Solvent: Water, Liquid Extract From Ipecacuanha Root (Der: 1:9-10), Extraction Solvent: Ethanol 62% (M/M), Liquid Extract From Fresh Drosera Rotundifolia (Der: 1:1-2), Extraction Solvent: Ethanol 86% (M/M), Liquid Extract From Fresh Pulsatilla Vulgaris (Der 1: 2-3), Extraction Solvent: Ethanol 86% (M/M)"
7451,"Liquid Extract From Arnica Chamissonis Flower (Der 1:1), Extraction Solvent: Ethanol 60% (V/V)"
7452,"Liquid Extract From Arnica Flower (Der 1:1), Extraction Solvent: 68% (V/V), Soft Extract Of Capsicum (Der 4-7: 1) Corresponding To 2.8 Mg Of Capsaicinoids, Calculated As Capsaicin, Extraction Solvent: Ethanol 80% (V/V)"
7453,"Liquid Extract From Centaurea Benedicta Herb (Der 1:1.7-2.2), Extraction Solvent: Ethanol 40% (V/V), Liquid Extract From Matricaria Recutita Flower (Der 1:1.7-2.2), Extraction Solvent: Ethanol 45% (V/V), Liquid Extract From Glycyrrhiza Glabra Root (Der 1:1.7-2.2), Extraction Solvent: Ethanol 40% (V/V), Liquid Extract From Potentilla Anserina Herb (Der 1:1.7-2.2), Extraction Solvent: Ethanol 40% (V/V), Liquid Extract From Angelica Archangelica Root (Der 1:1.7-2.2), Extraction Solvent: Ethanol 40% (V/V), Liquid Extract From Artemisia Absinthium Herb (Der 1:1.7-2.2), Extraction Solvent: Ethanol 40% (V/V)"
7454,"Liquid Extract From Cimicifugae Rhizoma (0.78-1.14:1), Extraction Solvent: Isopropyl Alcohol 40 % (V/V)"
7455,"Liquid Extract From Fresh Aloe Arborescens Leaf (Der 1:4), Extraction Solvent: Water"
7456,"Liquid Extract From Fresh Arnica Flower, Extraction Solvent: Ethanol 58% V/V"
7457,"Liquid Extract From Fresh Fir Mistletoe Herb (1:20), Extraction Solvent: Sodium Chloride Solution 0.09%"
7458,"Liquid Extract From Fresh Purple Coneflower Herb (Der 1:12), Corresponding To 300-600 Mg Of Fresh Purple Coneflower, Extraction Solvent: Ethanol 57.3% M/M, Liquid Extract From Fresh Purple Coneflower Root (Der 1:11), Corresponding To 17-29 Mg Of Fresh Purple Coneflower Root, Extraction Solvent: Ethanol 57.3% M/M"
7459,"Liquid Extract From Fresh Purple Coneflower Root Corresponding To 15-21 Mg Of Fresh Purple Solhatt Root, Equivalent To 4 Mg Of Dried Purple Solhatt Root, Extraction Solvent: Ethanol 57.3% M/M, Liquid Extract From Fresh Purple Coneflower Herb Corresponding To 222-406 Mg Of Fresh Purple Solhatt, Equivalent To 72 Mg Of Dried Purple Solhatt. Extraction Solvent: Ethanol 57.3% M/M"
7460,"Liquid Extract From Fresh Symphyti Radix (1:2), Extration Solvent: Ethanol 60% (V/V)"
7461,"Liquid Extract From Gentian Root, Verbena Herb, Common Sorrel Herb, Elder Flower, Primula Flower With Calyx (1:3:3:3:3) (Der 1:5.6), Extraction Solvent: Ethanol 59% (V/V)"
7462,Liquid Extract From Hawthorn Berries 1:1
7463,"Liquid Extract From Hawthorn Berry And Hawthorn Leaf With Flower (1:1), (Der 1:1.5-1.7), Extraction Solvent: Ethanol 49%"
7464,"Liquid Extract From Hawthorn Fruit And Valerian Root (1:1), Extraction Solvent: Ethanol 50% (V/V)"
7465,"Liquid Extract From Hawthorn Fruit, Valerian Root, Hop Strobile And Passionflower Herb (36:36:18:10), Extraction Solvent: Ethanol 50% (V/V)"
7466,"Liquid Extract From Hawthorn Leaf And Flower (1:2), Extraction Solvent: Ethanol 45% (V/V)"
7467,"Liquid Extract From Horse-Chestnut Fruit (1:1), Extraction Solvent: Ethanol 96% (V/V)"
7468,"Liquid Extract From Marshmallow Root (1:20), Extraction Solvent: Water"
7469,"Liquid Extract From Marshmallow Root (1:20), Extraction Solvent: Water, Liquid Extract From Thyme (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
7470,"Liquid Extract From Marshmallow Root (1:20), Extraction Solvent: Water, Liquid Extract From Thyme Herb (1:2-2,5), Extraction Solvents: Ethanol 90% (V/V), Ammonia Solution 10%, Glycerol 85%, Water (35:0,5:10:54,5)"
7471,"Liquid Extract From Marshmallow Root (1:20), Extraction Solvent: Water, Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
7472,"Liquid Extract From Matricaria Flower (1: 1), Extraction Solvent: Ethanol 70% (V/V), Liquid Extract From Calendula Flower (1: 1), Extraction Solvent: Ethanol 70% (V/V)"
7473,"Liquid Extract From Melissa Leaves (1: 1), Extraction Solvent: Ethanol 30% (M/M), Fluid Extract From Rosemary Leaves (1: 1), Extraction Agent: Ethanol 19% (V/V), Liquid Extract From Valerian Root (1: 1), Extraction Solvent: Ethanol 40% (M/M), Fluid Extract From Whitethorn Fruit (1: 2), Extraction Agent: Ethanol 60% (V/V), Liquid Extract From Hawthorn Berries (1:1), Extraction Solvent: Ethanol 50% (M/M)"
7474,"Liquid Extract From Melissa Leaves (1: 1), Extraction Solvent: Ethanol 30% (M/M), Fluid Extract From Rosemary Leaves (1: 1), Extraction Agent: Ethanol 19% (V/V), Liquid Extract From Valerian Root (1: 1), Extraction Solvent: Ethanol 40% (M/M), Fluid Extract From Whitethorn Fruit (1: 2), Extraction Agent: Ethanol 60% (V/V), Thick Extract From Whitethorn Fruit (2-5: 1), Extraction Agent: Ethanol 50% (M/M)"
7475,"Liquid Extract From Mullein Flower (0.5-1:1), Extraction Solvent: Ethanol 40% (V/V)"
7476,"Liquid Extract From Nettle Herb (1:1), Extraction Solvent: Ethanol 96% (V/V)"
7477,"Liquid Extract From Pale Coneflower Root (1:3.5-6.5), Extraction Solvents: Ethanol 96% (V/V) / Liqueur Wine (1:1.5)"
7478,"Liquid Extract From Passiflora Incarnata Herb (2:1), Extraction Solvent: Ethanol 60% (V/V)"
7479,"Liquid Extract From Pelargonium Sidoides Root (Der 1:8-10), Extraction Solvent: Ethanol 12% (W/W)"
7480,"Liquid Extract From Ribwort Plantain (1:2,0), Extraction Solvent: Ethanol 60%"
7481,"Liquid Extract From Ribwort Plantain (Der 1:1), Extraction Solvent: Ethanol 25% (V/V)"
7482,"Liquid Extract From Thyme (1:1), Extraction Solvent: Ethanol 22% V/V"
7483,"Liquid Extract From Thyme (Der 1:1), Extraction Solvent: Water - Ethanol 96% - Glycerol 85% (18:6:1)"
7484,"Liquid Extract From Thyme (Der 1:1), Extraction Solvent: Water - Ethanol 96% - Glycerol 85% (18:6:1), Extract From Ribwort Plantain (Der 1:1), Extraction Solvent: Ethanol 36% (V/V)"
7485,"Liquid Extract From Thyme (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
7486,"Liquid Extract From Thyme (Der 1:2-3), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
7487,"Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
7488,"Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109), Primrose Root Tincture (1:5), Extracting Solvent: Ethanol 50 % (V/V)"
7489,"Liquid Extract From Valerian Root (Equivalent To 160-270 Mg Of Valerian Root), Extraction Solvent: Ethanol 58% (V/V), Liquid Extract From Hop Strobile (Equivalent To 145-220 Mg Of Hop Strobile), Extraction Solvent: Ethanol 65% (V/V)"
7490,Liquid Extract From Valerian Root/ Angelica Root/ Melissa Leaf/ Hop Strobile/ Lavender Flower (6/4/5/2/3) 1:2
7491,"Liquid Extract From Viscum Album Subsp. Abietis Var Abies Alba (1:20), Extraction Solvents: Water For Injection And Sodium Chloride (99.91:0.09)"
7492,"Liquid Extract From Viscum Album Subsp. Album Var Malus Domestica (1:20), Extraction Solvents: Water For Injection, Sodium Chloride (99.91:0.09)"
7493,"Liquid Extract From Viscum Album Subsp. Austriacum Var Pinus Sylvestris (1:20), Extraction Solvents: Water For Injection, Sodium Chloride (99.91:0.09)"
7494,"Liquid Extract Of Allium Cepa Bulb (1:6), Extraction Solvent: Ethanol 70% (V/V)"
7495,"Liquid Extract Of Arnica Flower (Der 1:20), Extraction Solvent: Ethanol 58% (V/V)"
7496,"Liquid Extract Of Arnica Flower/Birch Leaf (1:1) (Der 1:10.94), Extraction Solvent: Ethanol/Sunflower Oil (2.3/97.7)"
7497,"Liquid Extract Of Camomile Flower (1:1), Extraction Solvent: Ethanol 55% V/V, Apple Pectin"
7498,"Liquid Extract Of Dandelion Herb With Root, Liquid Extract From Boldo Leaf"
7499,"Liquid Extract Of Fresh Echinacea Purpurea Herb (1:12), Extraction Solvent: Ethanol 65% V/V, Liquid Extract Of Fresh Echinacea Purpurea Root (1:11), Extraction Solvent: Ethanol 65% V/V"
7500,"Liquid Extract Of Fresh Echinacea Purpurea Herb (1:12), Extraction Solvent: Ethanol 65% V/V, Liquid Extract Of Fresh Echinacea Purpurea Root (1:11), Extraction Solvent: Ethanol 65% V/V, Liquid Extract From Fresh Sage Leaf (Der 1:17), Extraction Solvent 68% V/V"
7501,Liquid Extract Of Hawthorn Berries (1:1): Extraction Solvent: 70 % (V/V) Ethanol
7502,"Liquid Extract Of Hedera Helix Leaf, Codeine Hydrobromide Dihydrate"
7503,"Liquid Extract Of Iceland Moss, Saponaria Officinalis Root, Pimpinella Root, Eucalyptus Leaf, Fennel Bitter Fruit (1:1:1:1:1) and 1 Part Of star Anise (1:3-4), Extraction Solvent: ethanol 30% V/V, Thymi Extractum Fluidum"
7504,"Liquid Extract Of Matricaria Flower (Der 1:2), Extraction Solvent: Ethanol 70% (V/V)"
7505,"Liquid Extract Of Mixture Of Pine Sprout, Sage Leaf, Peppermint Leaf, Thyme, Fennel And Aniseed (2.4:2.4:2:1.6:1:1), Extraction Solvent: Water"
7506,"Liquid Extract Of Passionflower Herb (1:6-10), Extraction Solvent: Ethanol 45% (V/V)"
7507,"Liquid Extract Of Peppermint Leaf (1:2), Extraction Solvent: Ethanol 37% (M/M), Liquid Extract Of Chamomile Flower (1:1-2), Extraction Solvent: Ammonia Solution 10% (M/M), Water, Ethanol 94% (M/M) (5:95:200), Liquid Extract Of Caraway Fruit (1:2), Extraction Solvent: Ethanol 43% (M/M)"
7508,"Liquid Extract Of Ribwort Plantain (1:1), Extraction Solvent: Ethanol 20% M/M"
7509,"Liquid Extract Of Ribwort Plantain (1:3), Extraction Solvent: Ethanol 60% (V/V), Soft Extract Of Purple Coneflower (5-7:1), Extraction Solvent: Ethanol 60% (V/V)"
7510,"Liquid Extract Of Ribwort Plantain Leaf (1:1-2), Extraction Solvent: Ethanol 30% V/V"
7511,"Liquid Extract Of Ribwort Plantain Leaf (1:2-2.5), Extraction Solvent: Ethanol 44.7% V/V, Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
7512,"Liquid Extract Of Sage Leaf (Der 1:4-6), Extraction Solvent: Ethanol 70%, Liquid Extract Of Thyme Herb (Der 1:4-6), Extraction Solvent: Ethanol 70%"
7513,"Liquid Extract Of Squilla Maritima Bulb (1:1), Extraction Solvent: Ethanol 65% V/V, Tincture Of Capsicum Oleoresin (1:10), Extraction Solvent: Ethanol 96% V/V"
7514,"Liquid Extract Of The Guarea Rusbyi Bark (2:1), Extraction Solvent: Ethanol-Water Mixture 40% (V/V)"
7515,"Liquid Extract Of Thyme (1:3.45-3.85), Extraction Solvent: Ethanol 27%(V/V)"
7516,Liquid Extract Of Thyme Herb (1:1). Extraction Solvent: Ethanol 30% V/V
7517,"Liquid Extract Of Valerian Root (1:10), Extraction Solvent: Ethanol 33% V/V"
7518,"Liquid Extract Of White Horehound Herb (Der 1:0.9-1.1), Extraction Agent: Ethanol 30% (V/V)"
7519,"Liquid Extract With Sugar (1:1) From 0,3 G Picea Abies Herb (4:1), Liquid Extract With Sugar (1:1) From 0,7 G Ribwort Plantain (4:1), Petasites Hybridus E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c)"
7520,Liquid Paraffin
7521,Liquid Paraffin Bp
7522,"Liquid Paraffin Bp, White Soft Paraffin Bp"
7523,"Liquid Paraffin, Dodecyl-Omega-Hydroxypoly(Oxyethylene)-2, Alpha (Dodecyl, Tetradecyl)-Omega- Hydroxypoly (Oxyethylene)-4,5-Poly(Oxypropylene)-5, (Hexadecyl, Octadecyl)-2-Ethyl Hexanoate-Isopropyl-Myristate"
7524,Liquorice Root
7525,Liraglutide
7526,"Liraglutide, Insulin Degludec"
7527,Lisdexamfetamine Diadipate
7528,Lisdexamfetamine Dibesilate
7529,Lisdexamfetamine Dimesylate
7530,Lisinopril
7531,Lisinopril Anhydrous
7532,Lisinopril Dihydrate
7533,"Lisinopril Dihydrate, Amlodipine Besilate"
7534,"Lisinopril Dihydrate, Amlodipine Besilate | Rosuvastatin Calcium"
7535,"Lisinopril Dihydrate, Hydrochlorothiazide"
7536,"Lisinopril, Torasemide"
7537,Lisocabtagene Maraleucel
7538,Lithium Carbonate
7539,"Lithium Carbonicum Dil. D3, Atropa Bella-Donna, Berberis Vulgaris, Urtica Urens"
7540,Lithium Chloratum D12
7541,Lithium Chloride
7542,Lithium Citrate
7543,Lithium Citrate Tetrahydrate
7544,Lithium Gluconate
7545,Lithium Muriaticum D6
7546,Lithium Muriaticum Trit. D6
7547,Lithium Sulfate
7548,"Lithium Sulphate, Anhydrous"
7549,"Live Bcg Bacilli (Bacillus Calmette-Guerin), Brasilian Moreau Substrain"
7550,"Lobelia Inflata D3, Belladonna D3, Ipeca D 4, Dactylopius Coccus D3, Veratrum Album D8, Viola Odorata Mother Tincture, Thymus Vulgaris D3, Cuprum Aceticum D4, Pulsatilla Pratensis D3, Drosera D2"
7551,"Lobelia Inflata Dil. D4, Crataegus Mother Tincture"
7552,"Lobelia Inflata Dil. D6, Plumbum Metallicum Praeparatum Dil. D8, Quercus, Ethanol. Decoctum Dil. D4, Veronica Officinalis, Ethanol. Decoctum Dil. D4"
7553,"Lobelia Inflata Trit. D4, Acidum Formicicum Trit. D3, Aralia Racemosa Trit. D2, Cuprum Aceticum Trit. D4, Acidum Arsenicosum Trit. D6"
7554,Lobster
7555,Lodoxamide
7556,Lodoxamide Trometamol
7557,Lofepramine
7558,Lofepramine Hydrochloride
7559,Lolium Perenne
7560,Lolium Perenne L.
7561,Lolium Perenne Pollen
7562,Lolium Perenne Pollen Extract
7563,Lomitapide
7564,Lomustine
7565,Lonafarnib
7566,Lonapegsomatropin
7567,Loncastuximab Tesirine
7568,Lonoctocog Alfa
7569,Loperamide
7570,Loperamide Hydrochloride
7571,Loperamide Hydrochloride Bp
7572,"Loperamide Hydrochloride, Simeticone"
7573,"Lophophytum Leandri Dil. D3, Fucus Vesiculosus Dil. D6, Euspongia Officinalis Dil. D8"
7574,"Lopinavir, Ritonavir"
7575,Loprazolam
7576,Loprazolam Mesilate
7577,Loratadine
7578,"Loratadine, Pseudoephedrine Sulphate"
7579,Lorazepam
7580,Lorazepam Bp
7581,Lorazepam Pivalate
7582,Lorlatinib
7583,Lormetazepam
7584,Lornoxicam
7585,Losartan
7586,Losartan Potassium
7587,"Losartan Potassium, Amlodipine"
7588,"Losartan Potassium, Amlodipine Besilate"
7589,"Losartan Potassium, Hydrochlorothiazide"
7590,"Losartan Potassium, Losartan"
7591,Loteprednol Etabonate
7592,"Lovage Root, Fennel Fruit Sweet, Absinthii Herba, Hyperici Herba, Menthae Piperitae Herba, Liquorice Root, Millefolii Herba"
7593,"Lovage Root, Rosemary Leaf, Centaurium Erythraea"
7594,Lovastatin
7595,Loxapine
7596,Loxapine Succinate
7597,Luffa Operculata D 4
7598,"Luffa Operculata D12, Luffa Operculata D4, Luffa Operculata D6"
7599,"Luffa Operculata D12, Luffa Operculata D6, Luffa Operculata D15"
7600,"Luffa Operculata D5, Euphorbium D3, Schoenocaulon Officinale D4"
7601,"Luffa Operculata D6, Kalium Bichromicum D6, Sabadilla D6"
7602,"Luffa Operculata Dil. D12, Luffa Operculata Dil. D30, Thryallis Glauca Dil. D12, Thryallis Glauca Dil. D4, Thryallis Glauca Dil. D30, Sulfur Dil. D30, Sulfur Dil. D200, Histaminum D12, Histaminum D200, Histaminum D30, Luffa Operculata Dil. D4, Sulfur Dil. D12"
7603,Luffa Operculata Dil. D4
7604,"Luffa Operculata Dil. D4, Antimonium Sulfuratum Aurantiacum Dil. D8, Euphorbium Mother Tincture, Kreosotum Dil. D3"
7605,"Luffa Operculata Dil. D6, Pulsatilla Pratensis Dil. D2, Hepar Sulfuris Dil. D10, Argentum Nitricum Dil. D10, Hydrargyrum Biiodatum Dil. D8, Euphorbium Dil. D4"
7606,"Luffa Operculata Dil. D6, Sanicula Europea Dil. D6, Kreosotum Dil. D6, Echinacea Spag. Peka Dil. D12, Plantago Major Spag. Peka Dil.D6, Hydrargyrum Sulfuratum Rubrum Dil. D12, Thuja Occidentalis Dil. D6, Capsicum Annuum Dil. D4"
7607,"Luffa Operculata Trit. D3, Allium Cepa Trit. D2, Kalium Iodatum Trit. D12, Kalium Bichromicum Trit. D4"
7608,Luffa Operculata Trit. D4
7609,"Lumacaftor, Ivacaftor"
7610,Lumasiran
7611,"Lupuli Flos Dry Alcoholic Extract, Valerian Root Te With Ethanol/Ethanol Water, Trockenextrakt Aus Passionsblumenkraut 5-7:1, Auszugsmittel Ethanol 60 % (V/V)"
7612,"Lupuli Flos Pulverata, Dry Extract From Valeriana Officinalis (4:1): Extraction Solvent: Ethanol 45-80% (V/V), Dry Extract From Gentiana Lutea (4:1): Extraction Solvent: Ethanol 50% (V/V)"
7613,"Lupuli Flos, Lavandulae Flos, Melissa Leaf, Valerianae Radix"
7614,"Lupuli Flos, Matricariae Flos, Hyperici Herba, Valerianae Radix, Menthae Piperitae Herba, Melissae Herba"
7615,"Lupuli Flos, Melissa Leaf, Potato Starch, Silica, Colloidal Anhydrous, Valerianae Radix, Motherwort"
7616,"Lupuli Flos, Melissa Leaf, Valerianae Radix, Motherwort"
7617,Lurasidone
7618,Lurasidone Hydrochloride
7619,Luspatercept
7620,"Luteinising Hormone (Human), Follicle-Stimulating Hormone"
7621,Lutetium (177lu) Chloride
7622,Lutetium (177lu) Oxodotreotide
7623,Lutetium (177lu) Vipivotide Tetraxetan
7624,Lutetium (177lu) Zadavotide Guraxetan
7625,Lutetium Lu-177
7626,Lutropin Alfa
7627,Lycopodium
7628,"Lycopodium Clavatum D 4, Bryonia Cretica D4, Aluminium Oxydatum D12, Strychnos Nux-Vomica D6"
7629,"Lycopodium Clavatum D8, Lycopodium Clavatum D1000, Lycopodium Clavatum D200, Lycopodium Clavatum D30, Lycopodium Clavatum D12"
7630,"Lycopodium Clavatum Dil D 6, Arnica Montana Dil. D4, Atropa Bella-Donna Dil. D6, Kalmia Latifolia Dil. D4, Cynara Scolymus Dil. D8, Conium Maculatum Dil. D3, Aurum Iodatum Dil. D10, Viscum Album Dil. D3, Rauwolfia Serpentina Dil. D3, Melilotus Officinalis Dil. D8, Hepar Suis Dil. D10, Ren Suis D10, Sulfur Dil. D10"
7631,"Lycopodium Clavatum Dil D 6, Magnesium Chloratum Dil. D 4, Aluminium Oxydatum D12, Strychnos Nux-Vomica D12, Bryonia Dil. D4, Sulfur Dil. D12, Natrium Chloratum Dil. D6"
7632,"Lycopodium Clavatum Dil D 6, Platinum Metallicum Dil. D 10, Crataegus Dil. D4, Strychnos Ignatii Dil. D4, Stannum Metallicum D10, Turnera Diffusa D3, Chamomilla Recutita Dil. D2, Amanita Muscaria Dil. D6"
7633,"Lycopodium Clavatum Dil D1, Nux Vomica Dil D2, Quassia Amara Dil D1, Veronicastrum Virginicum Mother Tincture"
7634,"Lycopodium Clavatum Dil. D20, Cholesterolum D3, Chelidonium Majus Dil. D4, Berberis Vulgaris Dil D3"
7635,"Lycopodium Clavatum Dil. D8, Kalium Phosphoricum Dil. D6, Phosphorus Dil. D6, Semecarpus Anacardium Dil. D6"
7636,"Lycopodium Clavatum Trit. D 4, Sulfur Trit. D 6, Zincum Metallicum Trit. D10, Magnesium Phosphoricum Trit. D6, Coenzyme A Trit. D10, Cuprum Sulfuricum Trit. D6, Funiculus Umbilicalis Suis Trit. D10, Natrium Pyruvicum D8"
7637,"Lycopodium D 30, Anacardium D6, Phosphorus D6, Kalium Phosphoricum D6"
7638,"Lycopodium Dil. D4, Citrullus Colocynthis Dil. D4, Nux Vomica Dil. D6, Sulfur Dil. D12"
7639,"Lycopodium Trit. D2, Picrasma Excelsa, Quassia Amara Trit. D2, Yucca Filamentosa Trit. D2, Strychnos Nux-Vomica Trit. D3"
7640,"Lycopodium Trit. D2, Urtica (Hab 34) Ø (Hab, V. 2a), Berberis Vulgaris Mother Tincture"
7641,"Lycopus Virginicus Mother Tincture, Euspongia Officinalis Trit. D12, Fucus Vesiculosus Trit. D12"
7642,"Lycosa D5, Strychnos Ignatii D4, Valeriana Officinalis Ø, Avena Sativa Mother Tincture"
7643,Lymecycline
7644,Lynestrenol
7645,Lyophilized Bacterial Lysates
7646,Lyophilized Bacterial Lysates Of: Haemophilus Influenzae Streptococcus (Diplococcus) Pneumoniae Klebsiella Pneumoniae And Ozaenae Staphylococcus Aureus Streptococcus Pyogenes And Viridans Moraxella (Branhamella / Neisseria) Catarrhalis
7647,"Lyophilized Bacterial Lysates, Lyophilized Bacterial Lysates Of: Haemophilus Influenzae Streptococcus (Diplococcus) Pneumoniae Klebsiella Pneumoniae And Ozaenae Staphylococcus Aureus Streptococcus Pyogenes And Viridans Moraxella (Branhamella / Neisseria) Catarrhalis"
7648,Lysatum Bacteriale Mixtum
7649,Lysatum Escherichiae Coli
7650,"Lysimachia Nummularia, Herba Rec., Glycerol. Extr. 1:2, Solanum Dulcamara, Flos Rec., Glycerol. Extr. 1:2"
7651,Lysine Amidotrizoate
7652,Lysine Aspirin
7653,"Lysine, Taurine, Glycine, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Cysteine, L-Aspartic Acid, L-Phenylalanine, L-Glutamic Acid, L-Alanine"
7654,"Lytta Vesicatoria D5, Atropa Belladonna Dil. D4, Equisetum Arvense Ex Herba Recente Dil. D3 (Vorschrift 2a, Hab)"
7655,"Lytta Vesicatoria Dil. D 4, Bellis Perennis Spag. Peka D1, Glechoma Hederacea Spag. Peka Ø, Acidum Nitricum Dil. D4, Gratiola Officinalis Dil. D4, Lachesis Mutus Dil. D7, Acidum Sulfuricum Dil. D4, Hydrastis Canadensis Dil. D4"
7656,"Lytta Vesicatoria Dil. D 4, Clematis Recta Dil. D1, Chondrodendron Ø, Populus Tremuloides Ø, Serenoa Repens Ø"
7657,"Lytta Vesicatoria Dil. D 4, Mercurius Solubilis Hahnemanni Dil D8, Hepar Sulfuris Dil. D8, Acidum Arsenicosum Dil. D8"
7658,"Lytta Vesicatoria Dil. D 4, Populus Tremuloides (Hab 34) Ø, Pulsatilla Pratensis D4, Serenoa Repens Ø"
7659,"Lytta Vesicatoria Dil. D6, Berberis Vulgaris Dil. D4, Dulcamara Dil. D4, Equisetum Hiemale Dil. D6, Eupatorium Purpureum Dil. D6"
7660,"Macerate From Marshmallow Root, Extraction Solvents: Water And Ethanol (47:1), Benzoic Acid"
7661,"Macerate Of Marshmallow Root (1:6-7), Extraction Solvents: Water And Ethanol (40:1)"
